customer_id,age,gender,city,travel_frequency,travel_type,past_claims,loyalty_score,risk_score,segment,frequency_score,value_score,customer_score,risk_score_pred,recommended_plan
CUST_819,59,Male,Pune,2,Personal,1,17,82,0,0.06666666666666667,0.17,0.08433333333333334,80.54448,Premium Frequent Traveler Plan
CUST_820,50,Male,Hyderabad,9,Personal,1,19,37,0,0.3,0.19,0.207,40.735207,Premium Frequent Traveler Plan
CUST_821,26,Male,Hyderabad,1,Business,0,65,72,3,0.03333333333333333,0.65,0.4116666666666667,65.06659,Basic Travel Protection
CUST_822,65,Female,Hyderabad,1,Business,0,17,74,0,0.03333333333333333,0.17,0.26766666666666666,38.733135,Premium Frequent Traveler Plan
CUST_823,51,Female,Chennai,25,Business,2,49,79,2,0.8333333333333334,0.49,0.36366666666666664,71.93312,Business Flyer Plan
CUST_824,29,Male,Hyderabad,2,Seasonal,1,72,84,1,0.06666666666666667,0.72,0.24933333333333332,63.76476,Seasonal Coverage Plan
CUST_825,19,Female,Hyderabad,2,Personal,0,99,54,1,0.06666666666666667,0.99,0.5303333333333333,52.8671,Seasonal Coverage Plan
CUST_826,36,Female,Mumbai,2,Seasonal,0,99,64,1,0.06666666666666667,0.99,0.5303333333333333,74.30284,Seasonal Coverage Plan
CUST_827,44,Female,Chennai,26,Personal,2,30,73,0,0.8666666666666667,0.3,0.3233333333333333,65.23441,Premium Frequent Traveler Plan
CUST_828,19,Female,Delhi,12,Personal,1,93,39,1,0.4,0.93,0.47900000000000004,38.617455,Seasonal Coverage Plan
CUST_829,36,Male,Delhi,10,Personal,2,54,48,3,0.3333333333333333,0.54,0.12866666666666665,50.53172,Basic Travel Protection
CUST_830,31,Male,Hyderabad,2,Personal,1,24,32,0,0.06666666666666667,0.24,0.10533333333333333,33.198627,Premium Frequent Traveler Plan
CUST_831,58,Male,Chennai,1,Seasonal,0,13,88,0,0.03333333333333333,0.13,0.2556666666666667,84.246124,Premium Frequent Traveler Plan
CUST_832,67,Male,Chennai,0,Personal,2,31,26,0,0.0,0.31,-0.10700000000000001,32.09992,Premium Frequent Traveler Plan
CUST_833,32,Male,Mumbai,11,Personal,0,76,12,1,0.36666666666666664,0.76,0.6113333333333333,26.815554,Seasonal Coverage Plan
CUST_834,34,Female,Hyderabad,2,Seasonal,1,20,14,0,0.06666666666666667,0.2,0.09333333333333332,20.48771,Premium Frequent Traveler Plan
CUST_835,23,Female,Delhi,30,Business,0,33,77,2,1.0,0.33,0.7989999999999999,73.54149,Business Flyer Plan
CUST_836,57,Male,Hyderabad,9,Seasonal,0,16,17,0,0.3,0.16,0.398,18.802792,Premium Frequent Traveler Plan
CUST_837,39,Male,Mumbai,27,Business,1,28,84,0,0.9,0.28,0.534,76.74611,Premium Frequent Traveler Plan
CUST_838,52,Male,Mumbai,30,Personal,0,52,82,2,1.0,0.52,0.8560000000000001,78.72378,Business Flyer Plan
CUST_839,45,Male,Chennai,2,Personal,2,61,34,3,0.06666666666666667,0.61,0.01633333333333331,34.26747,Basic Travel Protection
CUST_840,21,Male,Chennai,28,Business,0,11,17,0,0.9333333333333333,0.11,0.6996666666666667,17.03604,Premium Frequent Traveler Plan
CUST_841,31,Female,Chennai,1,Personal,0,63,20,3,0.03333333333333333,0.63,0.4056666666666667,23.978308,Basic Travel Protection
CUST_842,30,Male,Hyderabad,0,Seasonal,2,30,65,0,0.0,0.3,-0.11000000000000001,61.055378,Premium Frequent Traveler Plan
CUST_843,37,Male,Pune,25,Business,0,93,5,1,0.8333333333333334,0.93,0.8956666666666666,6.329002,Seasonal Coverage Plan
CUST_844,49,Female,Delhi,1,Business,1,19,87,0,0.03333333333333333,0.19,0.07366666666666666,52.037224,Premium Frequent Traveler Plan
CUST_845,35,Male,Delhi,1,Personal,2,46,73,3,0.03333333333333333,0.46,-0.04533333333333334,70.32933,Basic Travel Protection
CUST_846,66,Male,Chennai,11,Personal,2,79,36,1,0.36666666666666664,0.79,0.22033333333333333,43.046436,Seasonal Coverage Plan
CUST_847,53,Female,Hyderabad,0,Seasonal,0,25,66,0,0.0,0.25,0.275,66.51891,Premium Frequent Traveler Plan
CUST_848,44,Male,Delhi,1,Seasonal,1,86,57,1,0.03333333333333333,0.86,0.27466666666666667,52.28025,Seasonal Coverage Plan
CUST_849,63,Male,Delhi,26,Personal,2,80,80,1,0.8666666666666667,0.8,0.47333333333333333,74.37012,Seasonal Coverage Plan
CUST_850,43,Male,Hyderabad,3,Business,0,48,9,3,0.1,0.48,0.394,20.212942,Basic Travel Protection
CUST_851,41,Male,Hyderabad,9,Personal,1,32,62,0,0.3,0.32,0.246,63.85898,Premium Frequent Traveler Plan
CUST_852,61,Female,Hyderabad,26,Personal,0,82,40,1,0.8666666666666667,0.82,0.8793333333333333,39.515083,Seasonal Coverage Plan
CUST_853,52,Male,Delhi,0,Business,2,13,77,0,0.0,0.13,-0.161,73.29003,Premium Frequent Traveler Plan
CUST_854,28,Male,Delhi,0,Business,2,96,77,1,0.0,0.96,0.08799999999999997,72.8403,Seasonal Coverage Plan
CUST_855,32,Female,Hyderabad,2,Seasonal,1,48,65,3,0.06666666666666667,0.48,0.17733333333333332,58.708588,Basic Travel Protection
CUST_856,33,Male,Chennai,27,Personal,2,49,9,2,0.9,0.49,0.39699999999999996,20.868546,Business Flyer Plan
CUST_857,27,Female,Mumbai,1,Seasonal,1,62,29,3,0.03333333333333333,0.62,0.20266666666666666,33.481247,Basic Travel Protection
CUST_858,55,Male,Chennai,10,Personal,2,71,87,1,0.3333333333333333,0.71,0.17966666666666664,75.188965,Seasonal Coverage Plan
CUST_859,18,Female,Hyderabad,0,Business,1,63,84,3,0.0,0.63,0.189,81.28569,Basic Travel Protection
CUST_860,36,Male,Chennai,28,Seasonal,0,91,84,1,0.9333333333333333,0.91,0.9396666666666667,82.863884,Seasonal Coverage Plan
CUST_861,19,Male,Mumbai,1,Seasonal,0,65,30,3,0.03333333333333333,0.65,0.4116666666666667,33.749905,Basic Travel Protection
CUST_862,66,Male,Chennai,12,Personal,2,64,63,3,0.4,0.64,0.192,58.083298,Basic Travel Protection
CUST_863,69,Female,Delhi,8,Seasonal,2,52,89,3,0.26666666666666666,0.52,0.08933333333333332,88.28797,Basic Travel Protection
CUST_864,65,Female,Mumbai,29,Seasonal,1,44,35,2,0.9666666666666667,0.44,0.6153333333333333,34.922382,Business Flyer Plan
CUST_865,36,Male,Pune,12,Seasonal,1,49,12,3,0.4,0.49,0.347,14.897349,Basic Travel Protection
CUST_866,39,Female,Chennai,1,Personal,2,76,22,1,0.03333333333333333,0.76,0.04466666666666663,36.68049,Seasonal Coverage Plan
CUST_867,26,Male,Delhi,9,Personal,0,87,39,1,0.3,0.87,0.611,41.289566,Seasonal Coverage Plan
CUST_868,31,Male,Mumbai,12,Seasonal,1,76,66,1,0.4,0.76,0.428,58.363525,Seasonal Coverage Plan
CUST_869,39,Female,Chennai,28,Personal,0,35,41,2,0.9333333333333333,0.35,0.7716666666666667,38.887337,Business Flyer Plan
CUST_870,46,Male,Delhi,26,Personal,0,55,68,2,0.8666666666666667,0.55,0.7983333333333333,62.489574,Business Flyer Plan
CUST_871,43,Male,Hyderabad,1,Personal,1,70,84,3,0.03333333333333333,0.7,0.22666666666666666,84.608826,Basic Travel Protection
CUST_872,48,Male,Pune,1,Seasonal,0,21,68,0,0.03333333333333333,0.21,0.2796666666666667,68.77872,Premium Frequent Traveler Plan
CUST_873,67,Female,Delhi,1,Seasonal,0,28,44,0,0.03333333333333333,0.28,0.3006666666666667,42.856506,Premium Frequent Traveler Plan
CUST_874,22,Female,Hyderabad,1,Seasonal,0,47,86,3,0.03333333333333333,0.47,0.3576666666666667,76.04173,Basic Travel Protection
CUST_875,22,Female,Hyderabad,12,Seasonal,0,45,65,3,0.4,0.45,0.535,66.69793,Basic Travel Protection
CUST_876,38,Male,Mumbai,10,Personal,0,59,24,3,0.3333333333333333,0.59,0.5436666666666667,28.99606,Basic Travel Protection
CUST_877,31,Female,Chennai,30,Business,2,70,65,2,1.0,0.7,0.51,61.188164,Business Flyer Plan
CUST_878,25,Male,Chennai,25,Business,0,47,55,2,0.8333333333333334,0.47,0.7576666666666667,49.107983,Business Flyer Plan
CUST_879,40,Male,Chennai,1,Business,1,22,19,0,0.03333333333333333,0.22,0.08266666666666667,28.00318,Premium Frequent Traveler Plan
CUST_880,53,Female,Chennai,1,Business,1,48,35,3,0.03333333333333333,0.48,0.16066666666666665,50.196796,Basic Travel Protection
CUST_881,22,Male,Mumbai,1,Business,0,23,55,0,0.03333333333333333,0.23,0.2856666666666667,55.92753,Premium Frequent Traveler Plan
CUST_882,68,Female,Hyderabad,30,Personal,0,33,12,2,1.0,0.33,0.7989999999999999,12.434817,Business Flyer Plan
CUST_883,33,Female,Chennai,9,Seasonal,1,39,25,3,0.3,0.39,0.267,28.677586,Basic Travel Protection
CUST_884,47,Female,Delhi,8,Seasonal,1,54,45,3,0.26666666666666666,0.54,0.29533333333333334,46.496544,Basic Travel Protection
CUST_885,45,Female,Chennai,30,Business,1,36,47,2,1.0,0.36,0.608,46.779133,Business Flyer Plan
CUST_886,54,Male,Chennai,1,Personal,1,69,7,3,0.03333333333333333,0.69,0.22366666666666665,24.91813,Basic Travel Protection
CUST_887,52,Female,Pune,1,Seasonal,1,67,27,3,0.03333333333333333,0.67,0.21766666666666667,28.94926,Basic Travel Protection
CUST_888,23,Male,Chennai,0,Personal,1,18,88,0,0.0,0.18,0.054,87.49483,Premium Frequent Traveler Plan
CUST_889,37,Male,Delhi,8,Business,2,19,57,0,0.26666666666666666,0.19,-0.009666666666666685,52.808376,Premium Frequent Traveler Plan
CUST_890,49,Female,Pune,28,Seasonal,1,25,83,0,0.9333333333333333,0.25,0.5416666666666666,78.187515,Premium Frequent Traveler Plan
CUST_891,54,Male,Hyderabad,25,Seasonal,1,63,21,2,0.8333333333333334,0.63,0.6056666666666667,24.10927,Business Flyer Plan
CUST_892,35,Male,Chennai,10,Business,0,47,68,3,0.3333333333333333,0.47,0.5076666666666667,66.160095,Basic Travel Protection
CUST_893,42,Male,Mumbai,27,Seasonal,0,18,73,0,0.9,0.18,0.704,70.44294,Premium Frequent Traveler Plan
CUST_894,57,Female,Hyderabad,10,Personal,2,45,87,3,0.3333333333333333,0.45,0.10166666666666663,78.671104,Basic Travel Protection
CUST_895,56,Female,Pune,0,Personal,1,27,65,0,0.0,0.27,0.081,63.583084,Premium Frequent Traveler Plan
CUST_896,37,Female,Chennai,1,Business,0,93,24,1,0.03333333333333333,0.93,0.4956666666666667,30.567574,Seasonal Coverage Plan
CUST_897,25,Female,Chennai,1,Seasonal,2,63,39,3,0.03333333333333333,0.63,0.005666666666666653,41.922543,Basic Travel Protection
CUST_898,46,Male,Mumbai,0,Business,2,57,60,3,0.0,0.57,-0.029000000000000026,53.028442,Basic Travel Protection
CUST_899,59,Female,Delhi,0,Seasonal,2,68,75,3,0.0,0.68,0.0040000000000000036,75.9441,Basic Travel Protection
CUST_900,52,Male,Mumbai,2,Seasonal,0,54,28,3,0.06666666666666667,0.54,0.3953333333333333,37.1869,Basic Travel Protection
CUST_901,24,Male,Pune,10,Personal,2,81,86,1,0.3333333333333333,0.81,0.2096666666666666,82.08137,Seasonal Coverage Plan
CUST_902,37,Female,Hyderabad,1,Business,0,20,63,0,0.03333333333333333,0.2,0.27666666666666667,56.25375,Premium Frequent Traveler Plan
CUST_903,33,Male,Pune,29,Business,2,40,24,2,0.9666666666666667,0.4,0.40333333333333327,27.219774,Business Flyer Plan
CUST_904,64,Male,Chennai,10,Personal,2,70,34,1,0.3333333333333333,0.7,0.17666666666666664,34.551407,Seasonal Coverage Plan
CUST_905,53,Male,Mumbai,2,Personal,2,26,59,0,0.06666666666666667,0.26,-0.08866666666666667,44.85635,Premium Frequent Traveler Plan
CUST_906,66,Male,Chennai,1,Business,2,83,56,1,0.03333333333333333,0.83,0.06566666666666665,52.675613,Seasonal Coverage Plan
CUST_907,60,Male,Chennai,3,Personal,0,43,9,3,0.1,0.43,0.379,16.751642,Basic Travel Protection
CUST_908,22,Female,Chennai,30,Business,1,38,57,2,1.0,0.38,0.614,56.64473,Business Flyer Plan
CUST_909,43,Male,Pune,1,Personal,0,12,52,0,0.03333333333333333,0.12,0.2526666666666667,51.78277,Premium Frequent Traveler Plan
CUST_910,18,Female,Delhi,2,Seasonal,1,62,36,3,0.06666666666666667,0.62,0.21933333333333332,37.63538,Basic Travel Protection
CUST_911,46,Male,Delhi,27,Business,2,86,52,1,0.9,0.86,0.508,50.39702,Seasonal Coverage Plan
CUST_912,48,Female,Chennai,29,Seasonal,1,58,8,2,0.9666666666666667,0.58,0.6573333333333333,14.074947,Business Flyer Plan
CUST_913,18,Female,Delhi,10,Personal,1,92,83,1,0.3333333333333333,0.92,0.44266666666666665,82.12807,Seasonal Coverage Plan
CUST_914,46,Male,Chennai,29,Business,0,21,74,0,0.9666666666666667,0.21,0.7463333333333333,72.87088,Premium Frequent Traveler Plan
CUST_915,24,Male,Chennai,0,Seasonal,0,44,67,3,0.0,0.44,0.332,67.981094,Basic Travel Protection
CUST_916,21,Female,Hyderabad,1,Seasonal,2,81,44,1,0.03333333333333333,0.81,0.059666666666666646,50.446945,Seasonal Coverage Plan
CUST_917,66,Male,Chennai,27,Personal,2,92,33,1,0.9,0.92,0.526,32.919823,Seasonal Coverage Plan
CUST_918,52,Male,Mumbai,25,Seasonal,0,35,15,2,0.8333333333333334,0.35,0.7216666666666667,21.142494,Business Flyer Plan
CUST_919,32,Female,Pune,1,Seasonal,1,19,33,0,0.03333333333333333,0.19,0.07366666666666666,37.900078,Premium Frequent Traveler Plan
CUST_920,60,Male,Delhi,2,Seasonal,1,44,32,3,0.06666666666666667,0.44,0.16533333333333333,26.210236,Basic Travel Protection
CUST_921,66,Female,Mumbai,2,Seasonal,0,69,61,3,0.06666666666666667,0.69,0.44033333333333335,60.893185,Basic Travel Protection
CUST_922,54,Female,Mumbai,2,Business,0,85,19,1,0.06666666666666667,0.85,0.48833333333333334,23.93194,Seasonal Coverage Plan
CUST_923,50,Female,Mumbai,0,Seasonal,2,38,66,3,0.0,0.38,-0.08600000000000002,68.43147,Basic Travel Protection
CUST_924,46,Female,Chennai,8,Business,2,13,20,0,0.26666666666666666,0.13,-0.027666666666666673,21.715027,Premium Frequent Traveler Plan
CUST_925,62,Female,Mumbai,30,Seasonal,1,97,50,1,1.0,0.97,0.7909999999999999,49.12819,Seasonal Coverage Plan
CUST_926,54,Female,Mumbai,1,Business,1,84,9,1,0.03333333333333333,0.84,0.26866666666666666,12.504785,Seasonal Coverage Plan
CUST_927,64,Male,Chennai,0,Personal,0,35,81,0,0.0,0.35,0.305,82.66899,Premium Frequent Traveler Plan
CUST_928,42,Female,Chennai,12,Seasonal,1,64,58,3,0.4,0.64,0.392,60.823273,Basic Travel Protection
CUST_929,69,Male,Hyderabad,1,Business,2,25,50,0,0.03333333333333333,0.25,-0.10833333333333335,46.960068,Premium Frequent Traveler Plan
CUST_930,44,Female,Chennai,10,Personal,1,30,30,0,0.3333333333333333,0.3,0.25666666666666665,39.630226,Premium Frequent Traveler Plan
CUST_931,23,Male,Chennai,28,Personal,0,90,86,1,0.9333333333333333,0.9,0.9366666666666668,82.20537,Seasonal Coverage Plan
CUST_932,43,Male,Mumbai,1,Business,0,10,76,0,0.03333333333333333,0.1,0.24666666666666667,72.36962,Premium Frequent Traveler Plan
CUST_933,38,Female,Pune,3,Business,2,28,19,0,0.1,0.28,-0.066,29.40477,Premium Frequent Traveler Plan
CUST_934,36,Male,Pune,30,Seasonal,2,37,16,2,1.0,0.37,0.411,17.438581,Business Flyer Plan
CUST_935,60,Female,Pune,10,Business,0,35,34,0,0.3333333333333333,0.35,0.4716666666666667,36.493423,Premium Frequent Traveler Plan
CUST_936,42,Male,Hyderabad,29,Personal,0,50,46,2,0.9666666666666667,0.5,0.8333333333333333,44.307545,Business Flyer Plan
CUST_937,30,Male,Hyderabad,0,Personal,0,54,39,3,0.0,0.54,0.362,41.12329,Basic Travel Protection
CUST_938,52,Male,Delhi,27,Business,1,98,7,1,0.9,0.98,0.744,10.373668,Seasonal Coverage Plan
CUST_939,63,Male,Pune,1,Personal,1,47,18,3,0.03333333333333333,0.47,0.15766666666666665,36.17257,Basic Travel Protection
CUST_940,31,Female,Hyderabad,28,Personal,0,80,64,1,0.9333333333333333,0.8,0.9066666666666667,61.5264,Seasonal Coverage Plan
CUST_941,31,Male,Mumbai,10,Seasonal,2,50,76,3,0.3333333333333333,0.5,0.11666666666666664,75.199425,Basic Travel Protection
CUST_942,37,Female,Delhi,3,Business,0,72,17,1,0.1,0.72,0.466,32.731903,Seasonal Coverage Plan
CUST_943,63,Male,Hyderabad,1,Personal,2,18,48,0,0.03333333333333333,0.18,-0.12933333333333336,56.511093,Premium Frequent Traveler Plan
CUST_944,25,Female,Hyderabad,2,Personal,1,16,13,0,0.06666666666666667,0.16,0.08133333333333334,17.421324,Premium Frequent Traveler Plan
CUST_945,51,Male,Pune,0,Seasonal,2,92,19,1,0.0,0.92,0.07600000000000001,19.632269,Seasonal Coverage Plan
CUST_946,31,Female,Mumbai,28,Seasonal,0,70,62,2,0.9333333333333333,0.7,0.8766666666666667,63.098553,Business Flyer Plan
CUST_947,65,Female,Delhi,1,Seasonal,1,24,46,0,0.03333333333333333,0.24,0.08866666666666666,45.50915,Premium Frequent Traveler Plan
CUST_948,39,Male,Delhi,2,Seasonal,1,65,39,3,0.06666666666666667,0.65,0.22833333333333333,37.35873,Basic Travel Protection
CUST_949,20,Male,Pune,12,Seasonal,1,71,6,1,0.4,0.71,0.41300000000000003,11.301665,Seasonal Coverage Plan
CUST_950,18,Male,Mumbai,2,Seasonal,0,27,77,0,0.06666666666666667,0.27,0.31433333333333335,76.47305,Premium Frequent Traveler Plan
CUST_951,31,Female,Delhi,2,Seasonal,1,65,36,3,0.06666666666666667,0.65,0.22833333333333333,26.725843,Basic Travel Protection
CUST_952,34,Male,Pune,10,Business,0,13,32,0,0.3333333333333333,0.13,0.4056666666666667,33.156296,Premium Frequent Traveler Plan
CUST_953,57,Male,Chennai,9,Business,1,57,30,3,0.3,0.57,0.32099999999999995,33.78122,Basic Travel Protection
CUST_954,61,Male,Chennai,25,Business,1,78,21,1,0.8333333333333334,0.78,0.6506666666666667,28.143702,Seasonal Coverage Plan
CUST_955,63,Female,Chennai,27,Seasonal,1,43,31,2,0.9,0.43,0.579,30.542326,Business Flyer Plan
CUST_956,54,Male,Delhi,9,Business,1,11,67,0,0.3,0.11,0.183,66.4453,Premium Frequent Traveler Plan
CUST_957,63,Female,Hyderabad,1,Personal,2,16,65,0,0.03333333333333333,0.16,-0.13533333333333336,57.354374,Premium Frequent Traveler Plan
CUST_958,48,Male,Delhi,10,Personal,0,98,65,1,0.3333333333333333,0.98,0.6606666666666667,63.71445,Seasonal Coverage Plan
CUST_959,36,Female,Hyderabad,8,Seasonal,1,65,73,3,0.26666666666666666,0.65,0.32833333333333337,70.453964,Basic Travel Protection
CUST_960,55,Male,Chennai,2,Seasonal,0,26,19,0,0.06666666666666667,0.26,0.31133333333333335,32.617634,Premium Frequent Traveler Plan
CUST_961,45,Male,Chennai,27,Personal,1,31,77,2,0.9,0.31,0.543,81.17438,Business Flyer Plan
CUST_962,26,Female,Mumbai,26,Personal,1,88,9,1,0.8666666666666667,0.88,0.6973333333333334,13.264151,Seasonal Coverage Plan
CUST_963,51,Female,Chennai,2,Business,1,93,25,1,0.06666666666666667,0.93,0.31233333333333335,34.203495,Seasonal Coverage Plan
CUST_964,39,Female,Delhi,1,Business,2,94,79,1,0.03333333333333333,0.94,0.09866666666666662,74.31032,Seasonal Coverage Plan
CUST_965,50,Male,Pune,1,Personal,1,97,68,1,0.03333333333333333,0.97,0.30766666666666664,64.61082,Seasonal Coverage Plan
CUST_966,47,Male,Mumbai,1,Business,1,76,87,1,0.03333333333333333,0.76,0.24466666666666664,70.48966,Seasonal Coverage Plan
CUST_967,29,Female,Hyderabad,28,Personal,2,94,85,1,0.9333333333333333,0.94,0.5486666666666666,86.666336,Seasonal Coverage Plan
CUST_968,62,Female,Hyderabad,30,Business,0,86,5,1,1.0,0.86,0.958,9.013371,Seasonal Coverage Plan
CUST_969,36,Male,Chennai,9,Business,1,28,36,0,0.3,0.28,0.23399999999999999,37.465874,Premium Frequent Traveler Plan
CUST_970,50,Female,Chennai,9,Business,1,51,28,3,0.3,0.51,0.303,31.804907,Basic Travel Protection
CUST_971,47,Female,Hyderabad,2,Personal,0,71,77,1,0.06666666666666667,0.71,0.44633333333333336,72.795425,Seasonal Coverage Plan
CUST_972,49,Male,Hyderabad,3,Personal,0,55,86,3,0.1,0.55,0.41500000000000004,78.50413,Basic Travel Protection
CUST_973,23,Male,Mumbai,0,Business,1,47,86,3,0.0,0.47,0.141,82.14955,Basic Travel Protection
CUST_974,68,Male,Delhi,26,Personal,1,32,79,2,0.8666666666666667,0.32,0.5293333333333333,77.05227,Business Flyer Plan
CUST_975,50,Female,Mumbai,28,Seasonal,1,33,30,2,0.9333333333333333,0.33,0.5656666666666667,30.028097,Business Flyer Plan
CUST_976,24,Female,Delhi,26,Seasonal,2,52,32,2,0.8666666666666667,0.52,0.38933333333333336,33.476868,Business Flyer Plan
CUST_977,55,Male,Mumbai,1,Business,2,71,43,1,0.03333333333333333,0.71,0.029666666666666647,52.048588,Seasonal Coverage Plan
CUST_978,27,Female,Mumbai,0,Personal,2,96,5,1,0.0,0.96,0.08799999999999997,10.429432,Seasonal Coverage Plan
CUST_979,56,Female,Hyderabad,26,Personal,1,93,87,1,0.8666666666666667,0.93,0.7123333333333334,81.92774,Seasonal Coverage Plan
CUST_980,51,Female,Mumbai,0,Seasonal,2,43,39,3,0.0,0.43,-0.07100000000000001,41.720535,Basic Travel Protection
CUST_981,41,Male,Pune,2,Business,2,16,81,0,0.06666666666666667,0.16,-0.11866666666666667,73.27484,Premium Frequent Traveler Plan
CUST_982,22,Male,Hyderabad,2,Business,2,97,7,1,0.06666666666666667,0.97,0.1243333333333333,8.464297,Seasonal Coverage Plan
CUST_983,54,Female,Mumbai,2,Personal,2,58,33,3,0.06666666666666667,0.58,0.007333333333333303,35.772205,Basic Travel Protection
CUST_984,24,Male,Delhi,1,Personal,1,98,72,1,0.03333333333333333,0.98,0.31066666666666665,69.565926,Seasonal Coverage Plan
CUST_985,32,Female,Delhi,11,Business,0,84,22,1,0.36666666666666664,0.84,0.6353333333333333,16.089031,Seasonal Coverage Plan
CUST_986,54,Male,Chennai,1,Personal,1,81,49,1,0.03333333333333333,0.81,0.25966666666666666,45.468548,Seasonal Coverage Plan
CUST_987,22,Female,Hyderabad,1,Seasonal,2,48,22,3,0.03333333333333333,0.48,-0.03933333333333336,32.85909,Basic Travel Protection
CUST_988,18,Male,Delhi,2,Seasonal,0,31,70,0,0.06666666666666667,0.31,0.32633333333333336,69.19923,Premium Frequent Traveler Plan
CUST_989,50,Male,Hyderabad,29,Business,0,12,85,0,0.9666666666666667,0.12,0.7193333333333334,84.365265,Premium Frequent Traveler Plan
CUST_990,68,Female,Chennai,1,Seasonal,0,11,81,0,0.03333333333333333,0.11,0.24966666666666668,79.78099,Premium Frequent Traveler Plan
CUST_991,18,Male,Mumbai,28,Personal,1,27,47,0,0.9333333333333333,0.27,0.5476666666666666,47.60435,Premium Frequent Traveler Plan
CUST_992,33,Male,Mumbai,1,Business,0,75,45,1,0.03333333333333333,0.75,0.44166666666666665,53.668694,Seasonal Coverage Plan
CUST_993,61,Female,Pune,12,Business,0,47,17,3,0.4,0.47,0.5409999999999999,23.27632,Basic Travel Protection
CUST_994,52,Male,Hyderabad,28,Business,2,60,78,2,0.9333333333333333,0.6,0.4466666666666667,73.71536,Business Flyer Plan
CUST_995,24,Female,Chennai,29,Seasonal,1,76,56,1,0.9666666666666667,0.76,0.7113333333333334,57.900715,Seasonal Coverage Plan
CUST_996,55,Female,Chennai,2,Personal,0,18,75,0,0.06666666666666667,0.18,0.28733333333333333,66.344864,Premium Frequent Traveler Plan
CUST_997,53,Female,Pune,0,Personal,0,60,19,3,0.0,0.6,0.38,27.82286,Basic Travel Protection
CUST_998,25,Male,Delhi,1,Personal,1,16,35,0,0.03333333333333333,0.16,0.06466666666666666,30.999805,Premium Frequent Traveler Plan
CUST_999,39,Female,Mumbai,11,Business,1,37,22,0,0.36666666666666664,0.37,0.29433333333333334,23.562403,Premium Frequent Traveler Plan
CUST_1000,34,Male,Hyderabad,8,Personal,2,96,61,1,0.26666666666666666,0.96,0.22133333333333333,60.67123,Seasonal Coverage Plan
